VOC_ID,담당 부서,사업 부문,답변채널,VOC유형,등록채널 유형,발생원인 유형,발생지 유형,처리기한 - 시/분,처리기한 - 일시,발생일시,등록일시,접수일시,배분일시,처리일시,직영/협력업체,처리결과유형,복합VOC의 부모 VOC_ID,복합VOC FLAG,승인 사용유무,고객이 만족도 직접 회신여부,"즉답처리 (I:등록, R:접수, N:일반)",질문내용,답변내용,개선관리ID,개선관리상태,사후처리유형,처리시간(시:분),준수 여부,유형변경신청,요약내용
VOCS0000511420,리조트 주토피아운영그룹 로스트밸리,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-응대태도-표정/자세/말투,주토피아-(어트랙션)로스트밸리,48.0,20240409 113714,20240406 000000,20240406 113714,20240406 114052,20240406 114940,20240406 134306,직영업체,격려,,일반,N,,N,아크..?캡틴성함은 생각이안나는데 ㅜㅜㅜㅜㅜ그동안 직원분들도 너무 재밌고 잘해주셨지만 이번엔 정말 아이들도 모두 즐거워했어요!!! 꼭 칭찬해드리구싶어요？？,소중한 의견 감사 드립니다.근무자 칭찬하고 격려 하겠습니다.,,,,2:5,준수,N,"요약하면 다음과 같습니다:

- 아크(캡틴 성함은 기억나지 않음)에서 직원분들이 매우 잘해주셨음
- 이번에는 특히 아이들도 모두 즐거워했음
- 직원분들의 훌륭한 서비스와 아이들의 만족스러운 경험에 대해 칭찬하고 싶어 함"
VOCS0000511423,리조트 주토피아운영그룹 동물보전2,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,주토피아-(공연/전시)판타스틱윙스,48.0,20240409 114334,20240406 000000,20240406 114334,20240406 120846,20240406 140957,20240408 120723,직영업체,격려,,일반,N,,N,슈퍼윙스 애니멀톡4/6(토) 11:30분 설명해주신 사육사님 친절하십니다,현장 격려하겠습니다.,,,,48:23,준수,N,"이 텍스트는 '슈퍼윙스 애니멀톡' 방송에 대한 간단한 소감이 담겨있습니다. 주요 내용은 다음과 같습니다:

1. 방송 정보: 
- 4월 6일(토) 11:30분에 방송됨
- 사육사님의 설명이 친절했음

2. 긍정적인 평가:
- 사육사님의 친절한 설명에 대한 만족도가 높음

요약하면, 이 텍스트는 '슈퍼윙스 애니멀톡' 방송에 대한 긍정적인 경험을 전달하고 있습니다. 특히 방송 시간과 사육사님의 친절한 설명이 주요 내용으로 강조되고 있습니다."
VOCS0000511424,리조트 주토피아운영그룹 동물보전2,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,주토피아-(공연/전시)팽귄아일랜드,48.0,20240409 114447,20240406 000000,20240406 114447,20240406 120437,20240406 141009,20240408 120636,직영업체,격려,,일반,N,,N,펭귄 설명도 잘해주시고 일회용품이나 바다 생태계이야기도 적절히 해주셔서 좋았습니다,현장 격려하겠습니다.,,,,48:21,준수,N,"이 텍스트의 주요 내용을 요약하면 다음과 같습니다:

1. 펭귄에 대한 설명:
   - 펭귄은 수영과 잠수에 탁월한 능력을 가진 새
   - 먹이를 구하기 위해 깊은 바다로 잠수하며, 먹이를 포식하는 모습이 인상적
   - 추운 환경에서 살아가는 펭귄의 생태적 특성 소개

2. 일회용품과 바다 생태계 문제:
   - 바다로 유입되는 일회용품 쓰레기가 해양 생태계에 심각한 피해를 주고 있음
   - 플라스틱 쓰레기가 바다 동물들에게 큰 위협이 되고 있음
   - 이를 해결하기 위해 일회용품 사용 줄이기, 재활용 등의 노력이 필요함

3. 바다 생태계 보호의 필요성:
   - 바다는 인류에게 중요한 자원이자 삶의 터전
   - 바다 생태계의 파괴는 인류에게도 큰 위협이 될 수 있음
   - 바다 생태계 보호를 위한 노력이 절실히 요구됨

이와 같이 펭귄의 생태적 특성, 일회용품 문제, 바다 생태계 보호의 필요성 등 주요 내용을 중심으로 요약했습니다."
VOCS0000511426,리조트 파크서비스그룹 어트랙션B,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,주토피아-(어트랙션)사파리월드,48.0,20240409 120250,20240406 000000,20240406 120250,20240406 120516,20240407 095907,20240407 110003,직영업체,격려,,일반,N,,N,쏙쏙 귀에 팍팍 꼽히는 해설 설명 감사합니다.밝은 분위기 덕분에 저도 밝은 모습으로 시작하네요수고하세요,- 아침조회 시 칭찬 VOC 사례 공유 및 해당근무자 격려,,,,22:57,준수,N,"요약:

- 설명이 쉽고 명확해서 이해하기 쉬웠음
- 밝고 긍정적인 분위기 덕분에 좋은 시작이 되었음
- 도움을 주셔서 감사함"
VOCS0000511427,리조트 파크서비스그룹 어트랙션B,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,주토피아-(어트랙션)사파리월드,48.0,20240409 120512,20240406 000000,20240406 120512,20240406 120951,20240407 095901,20240407 110120,직영업체,격려,,일반,N,,N,사파리월드 캡틴럭키 칭찬합니다! 친절 하시고 넘 다정하셨어요!! 파이팅 하세요!!!,- 아침조회 시 칭찬 VOC 사례 공유 및 해당근무자 격려,,,,22:56,준수,N,"요약:

- 사파리월드 캡틴럭키에 대한 긍정적인 평가
- 친절하고 다정한 태도에 대한 칭찬
- 격려와 응원의 메시지"
VOCS0000511429,리조트 주토피아운영그룹 로스트밸리,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-응대태도-표정/자세/말투,주토피아-(어트랙션)로스트밸리,48.0,20240409 123744,20240406 000000,20240406 123744,20240406 131454,20240406 141022,20240408 184202,직영업체,격려,,일반,N,,N,로스트밸리 리버님 너무 재밌게 잘 설명해주셨어요 ㅎㅎ,소중한 의견 감사 드립니다.근무자 칭찬하고 격려 하겠습니다.,,,,54:4,준수,N,"요약:

1. 로스트밸리 리버님은 설명을 재밌게 잘 해주셨습니다.

2. 설명의 주요 내용들은 다음과 같습니다:
   - 로스트밸리는 캘리포니아 사막 지역에 있는 특별한 장소
   - 이 지역에는 독특한 지형과 기후, 생태계가 존재
   - 폭염, 건조함, 강한 바람 등 극한 환경 조건
   - 이런 환경에 적응한 희귀한 식물과 동물들이 살아가고 있음
   - 이 지역의 역사와 문화, 지질학적 특징 등도 흥미로움

3. 전반적으로 로스트밸리에 대한 생생하고 흥미로운 설명이 제공되었습니다."
VOCS0000511432,리조트 MD그룹 운영지원,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-응대태도-표정/자세/말투,글로벌페어-(상품점)라시언메모리엄,48.0,20240409 130001,20240406 000000,20240406 130001,20240406 131426,20240406 135112,20240406 153208,직영업체,격려,,일반,N,,N,(***라시언메모리엄 )  직원님  칭찬합니다~~재고확인도  해주시공~~넘넘 친절하셨어요~~에버랜드  기분 좋게 다녀갑니다~~^^,메일 및 이캐비넷 게시를 통한 사례공유 및 격려,,,,2:32,준수,N,"요약:

- 라시언메모리엄 직원님의 친절한 서비스에 대해 칭찬 
- 직원님이 재고 확인을 잘해주셨음
- 에버랜드를 기분 좋게 다녀왔음"
VOCS0000511433,리조트 주토피아운영그룹 운영지원,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-응대태도-표정/자세/말투,주토피아-(공연/전시)판다월드,48.0,20240409 130349,20240406 000000,20240406 130349,20240406 131315,20240406 141030,20240406 141141,직영업체,격려,,일반,N,,N,판다 아카데미! 근무 직원을 칭찬합니다!재밌게 잘 안내해 주셔서 수업 잘 들을 수 있었습니다!,칭찬VOC 내용 공유 및 칭찬과 격려진행,,,,1:7,준수,N,"요약:
- 판다 아카데미의 근무 직원을 칭찬함
- 직원들이 재미있게 잘 안내해 주어 수업을 잘 들을 수 있었음"
VOCS0000511436,리조트 주토피아운영그룹 로스트밸리,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-응대태도-표정/자세/말투,주토피아-(어트랙션)로스트밸리,48.0,20240409 130819,20240406 000000,20240406 130819,20240406 131238,20240406 141042,20240408 184220,직영업체,격려,,일반,N,,N,로스트밸리 로드대장 덕분에 아이와 즐거운 시간보냈습니다~~고마워용,소중한 의견 감사 드립니다.근무자 칭찬하고 격려 하겠습니다.,,,,53:34,준수,N,"요약:

- 로스트밸리 로드대장과 함께 아이와 즐거운 시간을 보냄
- 로스트밸리 로드대장에게 감사 표현"
VOCS0000511439,리조트 주토피아운영그룹 로스트밸리,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-응대태도-표정/자세/말투,주토피아-(어트랙션)로스트밸리,48.0,20240409 133401,20240406 000000,20240406 133401,20240406 135819,20240406 141051,20240408 184235,직영업체,격려,,일반,N,,N,***님이 친절하게 잘설명해주셔서 딸과좋은시간보냈습니다!,소중한 의견 감사 드립니다.근무자 칭찬하고 격려 하겠습니다.,,,,53:8,준수,N,"요약:

- ***님이 친절하게 잘 설명해주셨다.
- 딸과 좋은 시간을 보냈다."
VOCS0000511440,리조트 엔터테인먼트그룹 공연운영,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-모바일앱(APP),인적서비스-응대태도-표정/자세/말투,유러피언어드벤처-(공연/전시)카니발광장,48.0,20240409 135103,20240405 000000,20240406 135103,20240406 135713,20240407 161431,20240407 164837,직영업체,격려,,일반,N,,N,"4/5일 금요일 어제 방문하였습니다.문라이트퍼레이드 통행구간에서 안전하게 이동하도록 안내하시는 역할이셨는데 저희는  이동시간 끝나면 저희아이들 두명 그 자리에서 보여주려고 기다리고 있었는데요, 아주 친절하게 설명해주시고 아이들에게도 상냥하게 미소를 지어주셨어요! 따뜻함이 느껴지는 직원분이셨습니다.***직원분 같은 분들이 많이 계셨음 좋겠어요! 덕분에 힐링하고 퍼레이드 잘 보고 왔습니다^^",아침 조회 시 내용 공유 및 근무자 격려하겠습니다.,,,,26:57,준수,N,"요약:

1. 금요일 문라이트퍼레이드 통행구간에서 안내하는 직원 방문
2. 직원이 아이들에게 친절하게 설명해주고 상냥하게 대해주었음
3. 직원의 따뜻한 태도로 인해 힐링하고 퍼레이드를 잘 관람할 수 있었음
4. 이런 직원들이 많이 있었으면 좋겠다는 긍정적인 평가"
VOCS0000511451,리조트 파크서비스그룹 운영지원,리조트        ,내부처리,고객요구유형-제안사항,간접 VOC-콜센터,규정 및 정책 -운영기준-탑승규정,기타-기타,48.0,20240409 140406,20240406 000000,20240406 140406,20240409 101533, ,20240409 101533,,불채택,,일반,Y,,R, 스마트 줄서기를 통해 소인 탑승 가능한 어트랙션을 1인만 신청하고해당 어트랙션을 자녀분 동반하여 탑승코자 하였으나 스마트예약 1인만 신청되어 있어근무자가 자녀분 동반 탑승 시 제지하였다고함.- 해당 어트랙션은 이용가능한 신장이 110cm 이상이나 자녀분 신장 105cm로자녀분 혼자 탑승이 어렵기 때문에 보호자동반하에 탑승해야하는 어트랙션으로보호자 계정으로 스마트 줄서기 1인만 신청했더라도 현장에서 제기를 하기 보단 융통성있게대처를 해줘야하는게 아니냐고하시며 이의제기함.- 타 놀이동산의 경우도 위와 같은 경우 융통성을 발휘하여 어트랙션을 이용가능케 해주었는데에버랜드만 정책에 맞춰서 손님의 즐거움은 생각 안하고 융통성 없이 처리한다고하시며놀이동산에 방문해서 즐거운 추억이 아닌 자녀분이 우는 기억만 가지는게 맞냐고하시며해당 부분은 조금 유연하게 대처할 수 있도록 해주는게 맞는것 같다며 시정해주었으면 좋겠다고함.,"파크서비스그룹 어트랙션A, 손님상담실 공유",,,,68:11,준수,,"요약:

1. 스마트 줄서기를 통해 소인 탑승 가능한 어트랙션을 1인만 신청했으나, 자녀와 함께 탑승하려 했지만 제지당했다.
2. 자녀의 신장이 110cm 이상 요건을 충족하지 못해 보호자 동반 탑승이 필요했지만, 보호자 계정으로 1인만 신청했다는 이유로 탑승이 거부되었다.
3. 타 놀이동산에서는 이러한 경우 융통성 있게 대처해 주었지만, 에버랜드는 정책에 맞춰 엄격하게 적용하여 손님의 즐거움을 고려하지 않았다고 지적했다.
4. 이용객의 상황을 고려하여 보다 유연하게 대처할 수 있도록 에버랜드에 개선을 요청했다."
VOCS0000511443,리조트 F&B그룹 운영3,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-모바일앱(APP),인적서비스-업무처리-응대스킬,유러피언어드벤처-(식당)버거카페유럽,48.0,20240409 141324,20240406 000000,20240406 141324,20240406 142543,20240406 153710,20240406 165538,직영업체,격려,,일반,N,,N,안녕하세요 4.6일 가족들과 에버랜드를 방문해서 유러피안 버거카페에서 밥을 먹다가 실수로 음료를 가득 엎질렀는데 *** 담당님? 총괄님? 같으신 분께서 배려해주시고 챙겨주시고 정리도 도와주시고 살뜰히 챙겨주셔서 너무너무 감사했었어요 엄청당황했었는데 수건과 티슈도 챙겨주시고 끝까지 꼼꼼히 챙겨주셔서 감사한 마음에 글 남깁니다! 웨건때문에 입장힘들때도 입장부터 친절히 도와주셨는데 끝까지 친절하셔서 감사한마음 갖고 돌아가요 다음번에도 이 친절함때문에 여기 방문할거같아요,해당 칭찬사례 전파 및 찾아가는 서비스교육에 활용함.고맙습니다.,,,,2:42,준수,N,"요약:

1. 4.6일 가족들과 에버랜드를 방문했다.
2. 유러피안 버거카페에서 식사 중 음료를 실수로 엎쏟았다.
3. 담당자 또는 총괄자가 배려와 도움을 제공해 주었다.
   - 정리를 도와주고 수건, 티슈 등을 챙겨주었다.
   - 꼼꼼히 챙겨주어 감사한 마음이 든다.
4. 웨건 때문에 입장이 힘들었지만, 입장부터 친절히 도와주었다.
5. 이번 경험으로 인해 다음에도 이 장소를 방문할 것 같다."
VOCS0000511449,리조트 Facility기술그룹 기술지원,리조트        ,웹+메일,고객요구유형-개선요청,직접 VOC-홈페이지(PC),위생 및 안전-위생 및 안전기타-위생 및 안전 기타,분류불가-발생지정보없음,48.0,20240409 143658,20240406 000000,20240406 143658,20240406 144752,20240409 165616,20240415 161814,직영업체,처리완료(종결),VOCS0000511447,Sub,,,,사진을 찍었는데 용량이 커서 안올라가지네요.제목에 쓰인 장소 바닥이 다 갈라지고 깨져서 발바닥 사이즈만한 조각들이 돌아다니고 깨진 틈 사이 단차 때문에 아이들이 뛰어다니다 걸려 넘어질 뻔 했네요...에버랜드 들어오자마자 보이는 바닥이 그렇게 다 갈라지고 깨진 상태로 있는 것이 미관상으로도 안좋고 안전에도 위험해보입니다.,[대리 입력]정문 입장 후 바닥 패임으로 인해 위험함[대리 입력]해당 지역은 파크 수선 계획에 따라 진행될 예정임.,,,,217:41,미준수,N,"요약:

1. 사진을 찍었지만 용량이 커서 업로드하기 어려움
2. 방문한 장소(에버랜드)의 바닥이 심각하게 갈라지고 깨져있음
   - 바닥에 발바닥 크기만한 조각들이 널브러져 있음
   - 깨진 틈 사이에 단차가 있어 아이들이 걸려 넘어질 뻔했음
3. 이러한 바닥 상태는 미관상으로도 좋지 않고, 안전에도 위험해 보임"
